S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
359.99496776437303,142.25623160071592,67.90394212973278,33.812415442367154,22.115942086008204,15.048085085654916,11.516954595408976,8.937129501731246,3776.384955064067,947.3075603311579,455.1245128190526,296.2030195384272,229.2301081776192,138.75579035418912,138.09794328848344,86.50976016932694,0.0,0.30000001192092896
362.1405336457836,143.58484373458538,68.6500265337613,33.64807525817847,22.26401675842824,15.166848147177003,11.557046286167811,8.879429272027679,3578.472196499138,1085.893050516227,486.584879097938,289.54190121295727,234.95138597716692,133.43487121488494,148.99829721739616,81.54724350122582,0.0,0.30000001192092896
362.16091539721026,143.30095495125357,68.77647034159408,33.87162160157587,22.253825635790417,15.163571092414497,11.536815828315914,8.883638576502895,3469.916630275745,1053.8773271494856,471.39459075108493,299.72342628659493,227.24153488903406,134.3387673809813,131.1985906874535,88.15925952743021,0.07999999821186066,0.30000001192092896
363.14225330376,143.8197594781852,69.23723560280149,33.89927956223058,22.243859115378708,15.082756296393944,11.456795524395897,8.939810061169236,3743.248243127224,1088.392188577415,416.1181296229429,304.3767634791628,227.3057241329522,145.18886045580305,141.8310197594609,90.26452380394065,0.0,0.38999998569488525
359.6493250927625,140.87099744658073,68.94132508810571,33.833908846148304,22.156354025641694,15.167592429773403,11.464792378025784,8.88692090417926,3734.793448755241,1044.8556228059476,457.0149104473805,308.63396185980093,238.75330457357444,132.52878581629818,149.12318267155538,79.75473059744371,-0.07999999821186066,0.38999998569488525
374.99668936240914,155.66715826784213,69.82026903229766,33.690136463633436,22.1196477940827,15.156818938029085,11.457524128487092,8.759863228365113,3384.6464941815366,1000.1321947927055,439.2276600256823,274.10070526016045,220.41094594928094,132.66206152405908,131.41623940060066,81.7008211319608,0.25,0.38999998569488525
357.4782289718098,138.46614396049304,68.99267506166422,33.804306526090244,22.15340705253945,15.237509342396468,11.53783908404372,8.871532385025585,3730.059455325734,1078.1140665927671,436.23347785765174,300.4746458652817,234.74765951923467,144.22046806371105,137.76013118320216,81.87199254675014,0.0,0.38999998569488525
368.01276389691236,150.21009309524314,67.91763464919639,33.93331897769857,22.119512299727113,15.032086548283358,11.428027883872575,8.891125266127649,3582.779834137575,1050.1055389884823,460.5758836212548,279.3898869760796,218.86892492688523,139.12448870035206,139.72803683709972,83.43813658004035,-0.17000000178813934,0.38999998569488525
362.7105491358242,143.46054168706297,69.34078109587321,33.65428412191942,22.331363145380877,15.219272645687727,11.531167361027839,8.909406138579321,3780.891132208149,1085.1755043540707,473.7719328813381,311.2694484438648,245.3997976850424,144.59351281658084,133.03919373680327,81.07191407930615,0.0,0.3799999952316284
358.02695022166563,139.28891070346668,68.76532701050716,33.955855032836354,22.14248874402726,15.103640202608736,11.49663992825394,8.904931842804219,3654.1927702186804,1078.1938670066882,404.48089843700177,314.37838857011525,236.16283202692355,130.61772412763204,143.3041307359515,83.11076468967063,-0.07999999821186066,0.3799999952316284
358.8390768837887,140.5967818835083,68.3841652460429,33.65029663835817,22.234507381889713,15.191338037957847,11.481373889959274,8.853377929424205,3488.081841518564,1041.8901955669924,462.66636351466695,304.423417894503,250.9514763391013,134.23190469755548,142.20856340905158,87.28636781068839,-0.07999999821186066,0.3100000023841858
363.516589177077,144.59971371770334,69.10900069676588,33.713694314252415,22.22928549226205,15.108972825471676,11.453001404648068,8.882308946669898,3732.8512140038283,1050.3975724279512,447.3260387362743,291.9878346235397,238.21536135720785,138.9740330408346,140.9025715517531,84.16003882731823,0.0,0.38999998569488525
360.68518165036284,141.97047587031153,68.76554662206384,33.70918299692769,22.20538740733905,15.102674558733861,11.596040456601992,8.929666196104389,3579.417492410076,1046.9419620371254,471.1219242443175,309.4080231109664,242.16434410239285,139.2008194506077,141.91727463164523,84.8092896278821,0.0,0.30000001192092896
368.8273531119413,150.97688783122922,68.31199133892207,33.67208682694331,22.1399259017214,15.004727856370247,11.500307705573672,8.938457518715376,3811.6080077147863,1052.0975420408963,399.1898775917526,284.2374045981394,238.4990861706284,132.4315327936086,126.91736839436342,84.59780117772522,-0.17000000178813934,0.3199999928474426
359.45585462736494,140.6632816600628,68.63448507167932,33.84734077364841,22.38775046690282,15.16527259183616,11.53888089842774,8.908950483357057,3820.171612568393,1012.5624251412512,469.39548499549767,297.54495938478146,236.70810945307682,133.84903302155078,138.74733162991652,82.58629043580771,0.0,0.38999998569488525
358.3071207310624,138.9109136702441,69.26522127339715,33.9626435411698,22.261592718301777,15.138905781180247,11.453544705412416,8.89122349740419,3743.405442574516,938.8696800508137,470.23431498417216,314.4754721336942,211.57531631282296,124.72599776468604,141.14421525447938,84.14192262578925,0.07999999821186066,0.3799999952316284
359.91295315812056,140.69972520058153,68.94315755257357,34.062528025207016,22.30419729550391,15.135945456501481,11.553621698577839,8.89665948926504,3674.0266438908325,1043.377911039977,443.44339333821523,318.44684326342116,245.42150281500022,142.03256579856486,143.61180539726686,82.28556097110022,0.07999999821186066,0.38999998569488525
359.4456568241264,140.64055592862374,68.94694776251774,33.85735270152707,22.067920159660574,15.13797692229154,11.493642783202324,8.872381466769781,3716.9037635066443,1042.4078138815792,429.7108494929686,312.0657762371855,224.69450225229528,135.26537234407593,131.42112629046756,82.31379945942813,-0.07999999821186066,0.4000000059604645
358.9561744222294,139.74650226555997,69.09578487266002,33.9474750218266,22.213553178809214,15.173141084945579,11.561388178500897,8.994428989326186,3648.11404872707,1049.3004796191483,455.29957664510925,305.52991699246684,253.21830318390386,145.0875856647108,136.65434964294107,88.79737176146142,0.0,0.3799999952316284
369.7648269012002,151.88087733214445,67.7690979893581,33.978098820888235,22.208613517238234,15.025777346802634,11.54787664954915,8.899920098648991,3757.2424096278937,1108.8845101709994,445.6884011609459,278.0304885988251,223.79011273139432,132.39785866678676,143.60323240175106,84.44132137881344,0.07999999821186066,0.30000001192092896
361.6134296775509,142.51888670959474,69.06599219720754,33.97971959774477,22.125861105234517,15.249692422964207,11.431783023548792,8.89314138266729,3748.4967380564026,1102.6094515566451,439.0677137054308,297.02076291577157,232.10609786331642,129.52244470103383,134.54901238493755,86.5341770347227,0.0,0.3100000023841858
359.4355236777897,140.3704416464232,68.82880929553559,34.0406935693142,22.235997193194436,15.177266462056977,11.484181174442961,8.861379457506215,3649.847421694315,1025.4775543828928,446.36118134349573,320.16935623468567,229.22983566416903,133.55679076190725,141.04402208227563,84.25044987926641,0.07999999821186066,0.38999998569488525
364.6934705045972,145.91100761088617,68.97729754625433,33.79273206906178,22.09259440581805,15.062102152375349,11.566351072483837,8.941992125531108,3589.635039226255,1129.6079320258848,449.29798665038123,295.2016908450088,222.15392998331404,144.61737035230183,136.4496636535032,79.13304811477903,0.0,0.30000001192092896
