S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
365.3617114120282,150.5657534249341,66.31032533987043,32.82340921010707,21.917997670542693,15.073487621022421,11.32403945897217,8.832358223521977,3161.0678868713912,975.0571096144838,471.78741187775705,271.0472009060568,238.48656949991425,138.9050843498354,132.63570409671738,90.6470278925797,0.0,0.0
363.9270441850263,149.29671300536668,66.18575816968027,32.68197810162974,21.8851066435067,15.090504576176885,11.342744435067006,8.919751509591679,3245.055362931294,1016.6441353201824,467.26690621874684,264.5399522567861,245.33904828731642,144.32238930424205,137.38384642641844,87.92410210117063,0.0,0.0
355.9986236509108,140.37563099460223,66.93163371032077,33.15186801826435,22.094331189681,14.867680777124502,11.33306960292538,8.827622730471143,3157.7829996874134,1039.8138322386233,431.80922782032184,297.0106388453258,222.12549289996838,126.17585534550159,139.92856110263781,83.44690650679576,0.0,0.0
361.3268242382834,146.47698997793162,66.37619903159897,32.851229244293044,22.051289203639836,14.933560833919321,11.338083122154142,8.835338003480476,3225.12005829958,976.7602627187018,467.3525175094369,283.8333457966475,249.39596847409663,133.66532536746706,134.42596816522854,84.16614971092392,0.0,0.0
374.6488588120414,158.98189368398104,67.24395179974091,32.99860258958723,21.69390823312262,14.877896917567124,11.430077833606088,8.941152956696302,3422.502074856288,952.3471801558298,442.2944869954094,259.89669443477743,232.3274116419099,143.31400305592612,129.46973924716613,87.73643646019117,0.0,0.0
374.5262180526486,158.7497659296587,67.14051000849904,32.99116148337406,21.77993287225327,15.043740918313185,11.395995132555653,8.913473327066992,3522.1126268981548,953.0033811175593,460.19769332730374,258.8310076303656,239.90974245995773,133.57054284150627,142.19803074847192,84.89026437753074,0.0,0.0
364.2641383241719,149.58488206527642,66.466178772261,32.703591585361565,21.836775439993687,14.892673697191805,11.3079862721491,8.871559427461554,3246.3419856314417,1017.4999254087877,434.41969262992075,279.6477924996347,225.22959974466588,131.68347168141003,136.4173807108894,90.19570794009582,0.0,0.0
369.8389340756662,154.6485996231421,66.64688062734582,32.778414712138776,21.928319019472745,15.095659270452277,11.365522654178905,8.855605777700703,3324.396959335083,1029.6320657771632,440.89837673744404,266.4530957053837,228.1940568640513,134.78243622805226,139.02094499829815,83.99064748965928,0.0,0.0
355.123641460593,139.5523773268674,67.12066188074533,33.0094745435186,22.090422098512196,14.893683051369674,11.312597143092313,8.733960168071695,3200.431473803101,1018.5130590916257,493.71452388992515,306.55499213499894,223.56313489240083,134.51585202606415,136.55268447409728,85.17169281931407,0.0,0.0
375.78264758160594,159.98909550283196,67.28578157521463,32.76199242385157,21.94914463056336,15.056213893234755,11.382470514363085,8.839836545927689,3481.3242048917687,994.4925054838654,442.97556475281755,265.921927240826,227.33469625290297,125.56386337944357,131.37566204605162,88.8414740737187,0.0,0.0
365.49879067176283,150.7513121170058,66.26410381210904,32.850142187514926,21.81838941631244,14.996882639329637,11.42859080889811,8.905930120043493,3228.2975965644046,910.0882342204416,462.88894457680846,280.2588836116597,228.08231576908022,137.1442577116915,136.33807819959756,89.06157409670091,0.0,0.0
