S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
370.9652567378686,153.93556563194056,67.75766268119423,33.41812674526371,22.01252718407001,15.061769927089484,11.477907339067787,8.859384125870404,3562.7858530336703,971.1988159679968,447.585801130687,278.84993934778026,240.66966075590847,142.7929282670796,137.4548403692843,82.90827343599905,0.0,0.05000000074505806
354.86084519799255,135.60072789175229,69.07860156446694,33.851297291214316,22.322916283413758,15.136080445355203,11.581508518823552,8.841129525352088,3724.461463687777,1029.2404698685439,459.70574442380695,302.19518090137404,246.43852625610413,140.94181489080816,139.7074451379894,84.60746721831663,0.07999999821186066,0.6100000143051147
389.92059360117725,170.62810599585225,70.20424124403111,33.46632740255875,21.97472230449207,14.991909276821016,11.422835576805237,8.827033951436272,3657.2839568050817,943.969687961539,422.35883673350133,257.11170974902655,216.8139685998671,127.15914336985688,127.88537359352873,83.39403276517484,0.25,0.07000000029802322
368.25836842762277,150.37483910121028,68.25728954602445,33.668266289282,22.183136336648072,15.084326433315391,11.538856580865769,8.72453162667094,3332.0804252516227,1084.3413770972973,454.1294330438369,282.7480707670716,237.71950583556094,132.37511797339903,136.88508152574965,80.78939388867948,0.17000000178813934,0.38999998569488525
357.41074622908684,138.09881325711694,69.07534685486632,33.936326609768365,22.233215980832156,15.212894095354716,11.478346068815155,8.952448613665739,3502.291409371721,1055.0352745426965,478.5492365660844,309.76105874914265,242.42811201010466,135.86042939224174,133.778548950973,90.28421319849993,0.07999999821186066,0.6000000238418579
356.92052602316335,137.49284890466902,69.22220191899854,33.881580098845774,22.31269297967509,15.08410375563751,11.553958793727721,8.941954467536323,3824.598974623935,970.8186027881237,455.1639604689429,306.65230061048265,232.31537982302726,139.7670601437434,144.5875193805091,89.27380560342573,0.07999999821186066,0.6899999976158142
366.4430221190402,148.3682548119491,68.18045199290879,33.91838691190473,22.126829500722028,15.083955804635854,11.512235712269357,8.786832796143688,3844.5294856757973,1022.9146328513241,471.35513861219556,284.6310480205648,234.58578372329112,139.63732759515977,139.5640197692584,87.51196398055122,-0.17000000178813934,0.20999999344348907
364.0844796777702,144.60051273672647,69.77849310540692,33.6924449495012,22.164564014939653,15.079109435325286,11.496441596461835,8.823369342448462,3812.1320468641247,1021.974035794368,429.68629951425476,307.42956824482224,230.642758139438,138.49425035132015,140.9818689431181,86.77090421287676,0.07999999821186066,0.49000000953674316
364.29758357864046,146.01479461861192,68.60187301570134,33.52974483284043,22.21405379716921,15.164547643803862,11.402727957238799,8.982273950471528,3576.806950069176,1080.4034012853676,454.9825517470363,292.88612402096805,232.32559685504242,130.75377372558555,139.47286888106956,86.20136423171259,-0.07999999821186066,0.4099999964237213
355.52801700093863,136.06770954305694,69.37516801228708,33.87955620562642,22.22129328851129,15.127828634752888,11.518091621288432,8.905662107976001,3626.231555257334,937.4660083441491,410.6313285497603,318.8235876130416,230.6880806663142,137.29784788065052,142.21558495640556,86.22277266333288,-0.07999999821186066,0.5899999737739563
372.3474575232762,156.2548416324703,66.97529644664813,33.316892960039254,21.970238064737643,15.091432829948477,11.444662735180698,8.887191740292005,3314.8773620794746,1022.1576100040014,443.4782671175954,264.30278155325124,226.61024117582772,137.39164734105918,136.09642120824694,85.02672298132528,-0.25,0.49000000953674316
374.5512664914976,158.05583267789353,67.28913621498431,33.51165854162296,21.899543145867817,14.95019455276418,11.521764177674436,8.942322161635378,3463.228982403975,1016.2366888598257,462.4195223072703,269.9372548409692,213.1203707259467,139.63038372323126,135.92836323111192,87.54961367370679,0.25,0.6200000047683716
359.3223869591614,139.63543965903222,69.69818899715524,33.81685320041196,22.23338291859681,15.104968965969743,11.466840653058862,8.962510832753608,3557.047078558745,1022.9949277600872,433.5268256246482,329.5314944543102,246.38332949037238,137.0156650776096,140.0245200975013,88.14434388625732,0.17000000178813934,0.8899999856948853
377.40577019728624,160.38268904272002,67.95845791487532,33.21814207008196,22.013861606943582,15.04903086138964,11.462285311658631,8.934252269672777,3447.1030056990153,953.1510091263233,473.95708218337256,270.39818534988814,247.9395236348447,139.96070336309748,134.31391705066827,89.38560316466042,0.25,0.2800000011920929
375.6546600031922,159.06060367839942,67.79424167320083,33.174098250379096,21.940105439943878,14.92664538934744,11.361056350333985,8.906786132559649,3414.913618819654,1059.124792879794,458.69619824876617,264.61231908886396,238.15822121778226,133.66463884859115,129.72293244961241,84.10843832332974,0.0,0.05000000074505806
378.3541672857461,160.96641975557478,68.31349000047989,33.31816018728325,21.96213020243891,15.057173005233562,11.433908633752068,8.879225755157336,3179.727409832659,1008.181354735509,455.73733521537287,265.4834723683351,235.3702301595848,134.02156198042522,134.3114969721978,80.30118933899945,0.25,0.20999999344348907
