S1_mean,S2_mean,S3_mean,S4_mean,S5_mean,S6_mean,S7_mean,S8_mean,S1_cov,S2_cov,S3_cov,S4_cov,S5_cov,S6_cov,S7_cov,S8_cov,ncpr,kappa
374.2034783504437,159.34174642128298,66.27960810438645,32.86868924548046,21.819841374646256,15.108243509721998,11.45225530967854,8.958247629355332,3468.0289618067777,1083.1107702803351,455.20140777136453,260.6757290855494,239.63750889266606,134.10925433075937,134.33441969934893,85.08419532998896,0.0,0.0
356.85686122602567,140.814980632187,66.9004666137971,33.0068659656711,22.19561388836579,15.006466062435337,11.550971078996792,8.953579172693757,3242.2966251239436,1023.4797823430698,459.71523865582,295.75962837958554,250.04994648941386,140.74131846539362,144.65674445843644,87.73041915115606,0.0,0.0
355.6379776765711,140.03474457738218,66.79170739571252,33.007749444828875,22.148982022731193,15.031033783158716,11.495796308658441,8.894618640602863,3062.4048727771487,1009.7549354289553,446.073688242214,286.11561524101086,250.45330001412472,142.01321019154386,145.70579083597232,86.01506422597508,0.0,0.0
377.1708008509838,161.71878977221874,67.042902933011,32.716399832346234,21.834257355906768,14.981891542263364,11.419959770287408,8.949991849890624,3261.356051243556,1018.1394749665532,425.50919309487637,271.0403012046405,228.38704157510315,141.56428890465918,131.13323548525116,83.87253204959748,0.0,0.0
363.07245310167224,147.000779506019,67.04714059653806,32.999863372917325,22.037677094934793,15.073730025759367,11.498022034746443,8.898351293525756,3404.3434568282196,1039.1686271913907,444.9582481592583,284.90079580954915,243.05974481261921,136.78675395637396,134.28568521847984,86.03591272622205,0.0,0.0
358.33993363623387,142.38300451477411,66.89489617293061,32.977244377143755,22.18048118142384,15.113015651741504,11.429191759642455,8.926957248399342,3289.5537698568523,1017.8336842276143,496.94735614893557,295.8588166714141,227.5135723299115,131.98455007449303,133.07721410921417,89.50437730939272,0.0,0.0
365.1494723448453,149.21346580352156,66.48001766172771,33.416521071076055,21.96624501433386,14.990186304763371,11.631369073040576,8.954490327013636,3375.12299193846,983.2002837066497,459.5693667671082,277.4211156190266,250.18236695739506,139.26176433850236,143.0895867255488,81.93767595914969,0.0,0.0
357.4707951826684,141.6369288937108,66.85800139262788,33.12687744212613,22.108400716908402,15.019333135048113,11.4800841020774,8.880317078219885,3510.8371533656236,1069.024653424453,461.64583664755395,298.04017380808637,234.16248040073398,135.8533640504117,144.34634156882848,90.26629148905457,0.0,0.0
366.03558112852414,150.2202283676942,66.76507162701392,33.23576234504284,21.92020610050244,15.100166553291386,11.442753154572273,8.94452602794722,3350.160992239958,1002.2938916605115,428.8627156401152,288.36995767474497,248.42677466048352,130.38518953304273,141.15942118444337,90.39361322872062,0.0,0.0
354.96928118947227,139.7829718786568,66.54593986379231,33.09021328012321,22.062625546869146,15.09633290754817,11.392228142273533,8.92974930628151,3203.1364278898,994.3085194787897,457.4697520770309,297.4035158370717,244.0481897505647,134.98473302765794,144.1086921910391,92.33340838872691,0.0,0.0
357.2014297904842,141.02776315238918,66.89712694203521,33.14048505086048,22.19460278008106,15.128057126768867,11.582034278477813,8.928182544665782,3305.818715623656,928.6809099257306,474.4833803534679,305.2027667977746,237.46846707386388,144.94182408514985,144.40354002242415,85.3696126047025,0.0,0.0
359.6092040881383,143.73580363118862,66.8977342457387,32.969158011295406,22.195397289975453,15.05806429790405,11.401906443048333,8.993110172157731,3249.1238665157152,962.3273092687734,465.2560514113379,296.9643495659149,246.06510315033918,136.2206951364089,143.77503767686179,90.86979099947237,0.0,0.0
357.3642349618204,141.48281021764274,66.9894580464724,33.20276023872076,21.9304667450906,15.0700838966325,11.430484657902541,8.854155461575221,3093.2673846202288,1047.1366563606186,423.48237990884405,309.71105123160936,240.90926461367715,137.01402828047026,140.36387363188481,86.64494328043334,0.0,0.0
369.35843190329314,153.84999523497564,66.5819444638444,33.001589737138765,21.943572797277593,15.128503192968191,11.56057658262588,8.815625468839876,3564.0399556545344,965.0170781217811,455.3475022370281,277.69445392091103,245.23757925666848,141.58198786361143,133.27956720123197,82.04707422600242,0.0,0.0
375.29663665501556,159.96111242574574,66.75815444780335,33.085747595205945,21.616663522624428,15.133610169322841,11.50066351940573,8.825784844184389,3497.401457477018,1105.1744794444362,447.9652033817559,259.0947493453495,221.77632256695654,127.53728166156215,131.04540689217478,79.24890189675475,0.0,0.0
373.4996173870721,157.9300888329719,66.84077716930898,33.105496120133544,21.808793193893614,15.039260536502972,11.385665093207553,8.68039639613869,3243.415113571768,1015.1433970186214,406.81729947488304,268.2525676200733,228.75381587044293,133.9784865417145,133.44662980710316,84.63542347769909,0.0,0.0
360.51544290556154,144.2721192670802,66.92121200193868,33.165033660131556,22.237883972908595,15.064493767010603,11.50360730290835,8.857820502408288,3223.072788165568,1074.4360662454492,468.95212275943055,285.4351436647654,246.06227509166672,136.87243083996086,135.9992410293898,88.98559364592516,0.0,0.0
355.7177717778227,140.6143343535026,66.3580224139939,33.10799287996491,22.089344319845715,15.002291311020894,11.540557420523616,8.882660527789778,3251.7006823100446,1016.3251081192276,450.1604262090506,290.75475068093067,233.92199701462425,140.35786678914343,144.95283990515173,87.58152137884814,0.0,0.0
359.66149166917967,143.34368297456163,67.17610703927437,33.215427659240056,21.935457514164895,15.21703614690073,11.56139998078854,8.79234237454324,3442.737235690135,993.6108969523473,439.09050275310653,308.2055156271445,235.36331897238898,143.5720792685368,145.68786164325897,87.58506263570071,0.0,0.0
372.66373483951696,157.7680809609435,66.39577762431112,33.11729009849636,21.700022788433127,14.884578743485921,11.358985895689225,9.002747656944429,3356.1439617570004,996.396807995041,450.16291447247744,263.06867711578315,230.15708990341773,137.1846549750256,134.46537476790337,85.9323727634616,0.0,0.0
